State,Long,"Place
Name","Zip
Code",County,Lat,
IA,-91.6441,Cedar Rapids,52406,Linn,42.0083,
OH,-83.7571,Bellefontaine,43311,Logan,40.3605,
FL,-81.0371,Daytona Beach,32114,Volusia,29.2012,
CA,-117.1573,San Diego,92191,San Diego,32.7153,
VA,-81.9862,Keen Mountain,24624,Buchanan,37.2023,
CA,-122.9711,Witter Springs,95493,Lake,39.1821,
LA,-90.0646,New Orleans,70116,Orleans,29.9686,
MI,-84.5208,North Adams,49262,Hillsdale,41.9715,
NY,-75.6722,Brier Hill,13614,St. Lawrence,44.5525,
NY,-74.0436,Bloomington,12411,Ulster,41.8752,
NE,-99.2504,Comstock,68828,Custer,41.5606,
MI,-85.8159,Brohman,49312,Newaygo,43.6853,
CO,-106.9296,Oak Creek,80467,Routt,40.2567,
IL,-87.9263,Brocton,61917,Edgar,39.6923,
MA,-70.7163,Duxbury,2332,Plymouth,42.0399,
AL,-85.8446,Rainsville,35986,DeKalb,34.4989,
FL,-81.4872,Sebring,33872,Highlands,27.4703,
NY,-73.9918,New York,10036,New York,40.7597,
PA,-75.7611,Duryea,18642,Luzerne,41.3486,
FL,-81.6643,Davenport,33897,Polk,28.3112,
TX,-95.4551,Lake Creek,75450,Delta,33.4116,
OH,-83.5873,Milledgeville,43142,Fayette,39.5937,
NY,-75.97,Bridgeport,13030,Onondaga,43.159,
NY,-79.4495,Niobe,14758,Chautauqua,42.0126,
WI,-90.1588,Hillpoint,53937,Sauk,43.3951,
IN,-85.3739,Holton,47023,Ripley,39.0498,
MT,-115.5096,Saltese,59867,Mineral,47.4102,
NH,-71.7365,East Andover,3231,Merrimack,43.4662,
AL,-88.1946,Mobile,36619,Mobile,30.5928,
MS,-88.646,Meridian,39304,Lauderdale,32.4208,
NM,-106.2192,El Rito,87530,Rio Arriba,36.3647,
WV,-81.0998,Orma,25268,Calhoun,38.7481,
IL,-88.2205,Fox River Grove,60021,McHenry,42.1936,
MI,-86.0541,Grand Junction,49056,Van Buren,42.3761,
NC,-80.6265,Toast,27049,Surry,36.5004,
CA,-117.1573,San Diego,92174,San Diego,32.7153,
FL,-80.9584,New Smyrna Beach,32168,Volusia,29.0247,
NH,-70.7199,New Castle,3854,Rockingham,43.0681,
AR,-91.7948,Monticello,71655,Drew,33.625,
NY,-73.6118,Nassau,12123,Rensselaer,42.5271,
MI,-85.7594,Newaygo,49337,Newaygo,43.4198,
UT,-112.774,Paragonah,84760,Iron,37.8917,
NY,-75.2327,Utica,13504,Oneida,43.1009,
PA,-78.1117,Robertsdale,16674,Huntingdon,40.1787,
WV,-80.5849,Orlando,26412,Lewis,38.8862,
FL,-80.3246,Fort Pierce,34982,St. Lucie,27.3908,
KS,-98.3499,Burr Oak,66936,Jewell,39.8932,
MD,-75.6336,Salisbury,21801,Wicomico,38.3824,
SC,-79.6468,Florence,29506,Florence,34.2153,
NY,-73.9905,New York,10123,New York,40.7515,
MA,-71.1723,Wilmington,1887,Middlesex,42.5581,
AL,-87.1804,Hillsboro,35643,Lawrence,34.6476,
MI,-83.4748,Novi,48376,Oakland,42.471,
WV,-79.9831,Mabie,26278,Randolph,38.8765,
CA,-118.0967,Pico Rivera,90662,Los Angeles,33.9831,
CO,-108.4361,Grand Junction,81503,Mesa,39.0307,
AZ,-112.4915,Prescott,86302,Yavapai,34.5749,
IL,-87.6628,Chicago,60643,Cook,41.6996,
OH,-83.6371,Bowling Green,43403,Wood,41.377,
ME,-70.003,Vienna,4360,Kennebec,44.5475,
RI,-71.6326,Glendale,2826,Providence,41.9762,
NM,-106.5102,Albuquerque,87122,Bernalillo,35.1787,
KY,-82.9943,Holmes Mill,40843,Harlan,36.8757,
MN,-92.9874,Stacy,55078,Chisago,45.398,
MT,-105.493,Vida,59274,McCone,47.832,
CA,-123.0057,Duncans Mills,95430,Sonoma,38.3929,
NY,-73.957,Brooklyn,11226,Kings,40.6467,
VA,-76.2397,Norfolk,23506,Norfolk (city),36.9312,
NJ,-74.1724,Newark,7188,Essex,40.7357,
NE,-96.8574,Allen,68710,Dixon,42.4437,
TX,-97.7713,Austin,78783,Travis,30.3264,
MO,-94.377,Pineville,64856,McDonald,36.574,
MO,-90.2435,Saint Louis,63158,St. Louis (city),38.6531,
NE,-101.7107,Ogallala,69153,Keith,41.1275,
MO,-93.3356,Pittsburg,65724,Hickory,37.8442,
MD,-77.095,Welcome,20693,Charles,38.4672,
IN,-85.0707,Fort Wayne,46855,Allen,41.0938,
MD,-78.6044,Oldtown,21555,Allegany,39.5846,
IL,-89.4531,Mc Clure,62957,Alexander,37.302,
CT,-73.0306,Waterbury,6706,New Haven,41.5363,
PA,-80.1218,Edinboro,16444,Erie,41.8707,
KY,-84.1441,Waco,40385,Madison,37.7426,
CA,-117.6964,Dana Point,92629,Orange,33.4743,
AR,-92.9587,Hot Springs National Park,71901,Garland,34.5268,
VT,-71.9195,Lower Waterford,5848,Caledonia,44.3821,
TX,-97.7151,Austin,78710,Travis,30.352,
IN,-85.0947,Sunman,47041,Ripley,39.237,
CA,-121.9578,Concord,94527,Contra Costa,37.9535,
KS,-100.8948,Gem,67734,Thomas,39.4296,
SD,-100.0541,Selby,57472,Walworth,45.4786,
SC,-79.5929,Pamplico,29583,Florence,33.9922,
PA,-80.3863,Shippingport,15077,Beaver,40.6025,
NY,-73.7776,White Plains,10603,Westchester,41.0499,
KS,-97.8634,Freeport,67049,Harper,37.1903,
VA,-75.6354,Mears,23409,Accomack,37.8692,
IA,-91.3006,Columbus Junction,52738,Louisa,41.2926,
NY,-76.4837,Ithaca,14853,Tompkins,42.4474,
PA,-79.1515,Lucernemines,15754,Indiana,40.5567,
NY,-73.5929,North Salem,10560,Westchester,41.3414,
TX,-97.0745,Flower Mound,75028,Denton,33.0383,
ND,-101.2297,Glenburn,58740,Renville,48.4718,
NC,-78.6711,Raleigh,27602,Wake,35.7587,
NC,-80.8042,Charlotte,28237,Mecklenburg,35.26,
NY,-73.8086,Eastchester,10709,Westchester,40.955,
VA,-81.7402,Saltville,24370,Smyth,36.8927,
NH,-71.8691,Danbury,3230,Merrimack,43.5115,
WI,-88.0346,Milwaukee,53225,Milwaukee,43.1154,
CA,-121.5397,Tracy,95391,San Joaquin,37.7695,
VA,-79.773,Glade Hill,24092,Franklin,36.9859,
AR,-92.2303,Sherwood,72120,Pulaski,34.8807,
MT,-114.0619,Missoula,59808,Missoula,46.9776,
WV,-81.8248,Millwood,25262,Jackson,38.8962,
NM,-105.9157,Tesuque,87574,Santa Fe,35.7874,
VA,-77.8648,Rectortown,20140,Fauquier,38.9163,
CA,-118.3713,North Hollywood,91601,Los Angeles,34.1687,
MS,-89.1646,Long Beach,39560,Harrison,30.3598,
OR,-122.6897,Portland,97201,Multnomah,45.5078,
IN,-85.4737,Columbia City,46725,Whitley,41.1619,
MI,-83.7019,Turner,48765,Arenac,44.1105,
NY,-73.9215,Rock City Falls,12863,Saratoga,43.0662,
MO,-93.9258,Monett,65708,Barry,36.9212,
IN,-85.496,Yorktown,47396,Delaware,40.1836,
WA,-122.5396,South Colby,98384,Kitsap,47.5218,
TN,-86.6033,Cottontown,37048,Sumner,36.4912,
VA,-77.2888,Vienna,22183,Fairfax,38.8318,
AZ,-114.7127,Somerton,85350,Yuma,32.5634,
AL,-85.6272,Valley Head,35989,DeKalb,34.5697,
DC,-77.0146,Washington,20071,District of Columbia,38.8933,
AL,-86.0495,Gadsden,35904,Etowah,34.0217,
NY,-78.9837,Model City,14107,Niagara,43.1851,
NM,-106.0028,Ojo Caliente,87549,Taos,36.3313,
LA,-93.7526,Shreveport,71154,Caddo Parish,32.6076,
MA,-71.1441,Winchester,1890,Middlesex,42.453,
CO,-103.6283,Swink,81077,Otero,38.0145,
PA,-80.2562,Mc Donald,15057,Washington,40.3697,
RI,-71.7837,Ashaway,2804,Washington,41.4231,
TX,-97.4632,Corpus Christi,78426,Nueces,27.777,
WY,-108.6221,Frannie,82423,Park,44.9718,
SD,-103.206,Hermosa,57744,Custer,43.8188,
OK,-98.154,Goltry,73739,Alfalfa,36.5314,
MN,-92.7609,Shafer,55074,Chisago,45.3576,
NY,-74.2851,Fort Hunter,12069,Montgomery,42.9423,
MI,-84.8496,Montgomery,49255,Branch,41.7928,
OH,-84.5382,Cincinnati,45298,Hamilton,39.1668,
MD,-76.7435,Bowie,20715,Prince George's,38.9797,
NJ,-74.712,Trenton,8603,Mercer,40.2805,
CO,-104.8447,Parker,80134,Douglas,39.4895,
KS,-94.7202,Shawnee,66226,Johnson,39.0417,
CO,-105.4347,Lake George,80827,Park,39.0342,
IA,-92.3359,Delta,52550,Keokuk,41.3167,
GA,-83.7304,Elko,31025,Houston,32.3336,
OH,-84.1188,Goshen,45122,Clermont,39.2209,
AL,-86.2085,Montgomery,36130,Montgomery,32.2334,
IN,-86.3866,Burlington,46915,Carroll,40.4777,
NV,-119.9428,Glenbrook,89413,Douglas,39.0509,
TN,-88.4206,Enville,38332,Chester,35.4393,
PA,-75.8801,Wilkes Barre,18711,Luzerne,41.2722,
AZ,-111.0419,Tucson,85741,Pima,32.3472,
AR,-92.6629,El Dorado,71730,Union,33.2073,
TX,-97.0271,Maypearl,76064,Ellis,32.2993,
MO,-93.021,Elkland,65644,Webster,37.4336,
KS,-95.2745,Ottawa,66067,Franklin,38.6142,
NY,-73.8779,Elmhurst,11380,Queens,40.7365,
MI,-83.6925,Flint,48531,Genesee,43.002,
PA,-80.2055,Sheakleyville,16151,Mercer,41.4435,
PA,-79.9742,Van Voorhis,15366,Washington,40.1562,
NJ,-74.7114,Birmingham,8011,Burlington,39.976,
OR,-122.9671,Rainier,97048,Columbia,46.0646,
PA,-76.6841,New Freedom,17349,York,39.7423,
NC,-79.7206,Asheboro,27204,Randolph,35.7883,
VT,-73.2027,Wells,5774,Rutland,43.4305,
MD,-77.0261,Silver Spring,20997,Montgomery,38.9907,
WI,-91.4535,Independence,54747,Trempealeau,44.3959,
MO,-93.3085,Springfield,65807,Greene,37.1668,
AL,-86.9817,Furman,36741,Wilcox,32.0061,
MI,-84.7677,Allen,49227,Hillsdale,41.957,
SD,-99.461,Seneca,57473,Faulk,45.0262,
VA,-77.0633,Hustle,22476,Essex,38.0329,
OH,-82.9895,Chillicothe,45601,Ross,39.338,
IL,-90.0798,Roxana,62084,Madison,38.8482,
OK,-95.2133,Panola,74559,Latimer,34.9287,
NC,-83.1475,Cullowhee,28723,Jackson,35.2409,
FL,-81.4082,Orlando,32839,Orange,28.4871,
MO,-94.5205,Grandview,64030,Jackson,38.8819,
CA,-118.9866,Camarillo,93012,Ventura,34.2218,
FL,-81.605,Jacksonville,32257,Duval,30.1927,
LA,-93.7526,Shreveport,71148,Caddo Parish,32.6076,
GA,-85.5171,Trenton,30752,Dade,34.9017,
GA,-84.0706,Lawrenceville,30044,Gwinnett,33.9418,
NC,-76.2133,Elizabeth City,27906,Pasquotank,36.2854,
MO,-90.2625,Saint Louis,63116,St. Louis (city),38.5814,
UT,-109.391,Dutch John,84023,Daggett,40.9291,
IA,-94.0303,De Soto,50069,Dallas,41.5208,
UT,-110.8081,Price,84501,Carbon,39.602,
NY,-77.3901,Naples,14512,Ontario,42.6404,
NJ,-74.5875,Ocean City,8226,Cape May,39.2709,
NM,-105.6086,Ranchos De Taos,87557,Taos,36.3357,
ID,-116.9066,Priest River,83856,Bonner,48.1664,
VA,-79.0506,Amherst,24521,Amherst,37.6027,
OH,-81.2673,Reno,45773,Washington,39.4585,
PA,-79.9937,Millsboro,15348,Washington,39.9867,
WV,-81.5532,Gay,25244,Jackson,38.7706,
VT,-72.8609,Warren,5674,Washington,44.111,
MN,-94.948,New London,56273,Kandiyohi,45.2949,
FL,-80.4382,Vero Beach,32968,Indian River,27.5999,
AR,-92.8668,Witts Springs,72686,Searcy,35.7681,
PA,-79.1525,Indiana,15705,Indiana,40.6215,
OK,-101.2163,Hooker,73945,Texas,36.8109,
PA,-77.3191,Landisburg,17040,Perry,40.3326,
OH,-81.9289,Bay Village,44140,Cuyahoga,41.4841,
CA,-122.2804,Vallejo,94589,Solano,38.1582,
IA,-90.4942,Bettendorf,52722,Scott,41.5509,
PA,-75.1179,Philadelphia,19188,Philadelphia,40.0018,
NC,-75.5424,Buxton,27920,Dare,35.2677,
CA,-118.8718,Edison,93220,Kern,35.3475,
PA,-79.611,Export,15632,Westmoreland,40.4252,
LA,-92.2416,Abbeville,70510,Vermilion,29.9466,
CA,-117.6844,Chino,91710,San Bernardino,34.0125,
OH,-84.4204,Cincinnati,45213,Hamilton,39.1802,
OH,-81.284,Wingett Run,45789,Washington,39.5428,
MO,-90.3677,Knob Lick,63651,St. Francois,37.6754,
IN,-86.9002,Crane,47522,Martin,38.8949,
GA,-84.7699,Hiram,30141,Paulding,33.8673,
CO,-106.0906,Center,81125,Saguache,37.7343,
PA,-78.6517,Custer City,16725,McKean,41.9059,
PA,-75.7417,New Tripoli,18066,Lehigh,40.6545,
WV,-81.5547,Charleston,25365,Kanawha,38.2968,
TX,-97.745,Los Indios,78567,Cameron,26.0492,
NY,-74.2505,Campbell Hall,10916,Orange,41.443,
MO,-91.6976,Brandsville,65688,Howell,36.6488,
IA,-96.0173,Alton,51003,Sioux,42.9782,
AZ,-111.0755,Green Valley,85622,Pima,31.8269,
CO,-105.8818,Alamosa,81102,Alamosa,37.476,
MI,-85.7186,Wyoming,49519,Kent,42.8977,
NC,-80.4171,Mount Pleasant,28124,Cabarrus,35.4146,
CA,-120.4676,Vallecito,95251,Calaveras,38.1013,
IN,-87.0869,Knightsville,47857,Clay,39.5269,
AR,-92.0778,Warren,71671,Bradley,33.614,
CA,-118.3531,Inglewood,90312,Los Angeles,33.9617,
SC,-81.2245,York,29745,York,34.9947,
FL,-82.7815,Clearwater,33755,Pinellas,27.9781,
CA,-118.1457,Lakewood,90712,Los Angeles,33.8512,
PA,-76.3671,Lancaster,17603,Lancaster,40.0091,
FL,-80.5389,Melbourne Beach,32951,Brevard,28.0219,
IL,-88.183,Thomasboro,61878,Champaign,40.2402,
NY,-75.4774,Ogdensburg,13669,St. Lawrence,44.6902,
WI,-91.6752,Elk Mound,54739,Dunn,44.867,
PA,-80.4937,Bessemer,16112,Lawrence,40.9755,
NC,-79.792,Greensboro,27419,Guilford,36.0726,
MT,-114.3056,Dixon,59831,Sanders,47.3131,
KY,-82.465,Lookout,41542,Pike,37.3148,
NY,-73.5561,East Meadow,11554,Nassau,40.7149,
OK,-94.877,Miami,74355,Ottawa,36.8341,
IA,-91.5992,Cedar Rapids,52410,Linn,42.0794,
TX,-96.1836,Bonham,75418,Fannin,33.5806,
IA,-93.0797,Grafton,50440,Worth,43.311,
AR,-91.2593,Ravenden,72459,Lawrence,36.2029,
IN,-87.1304,Boone Grove,46302,Porter,41.3542,
WA,-122.2734,Puyallup,98372,Pierce,47.2042,
KY,-85.5815,Louisville,40241,Jefferson,38.3045,
TX,-100.2986,Paducah,79248,Cottle,34.0217,
IN,-86.0976,Nineveh,46164,Johnson,39.3656,
MD,-75.6963,Hebron,21830,Wicomico,38.4026,
WV,-81.8784,Mount Alto,25264,Jackson,38.8639,
TX,-102.3523,Odessa,79761,Ector,31.8579,
AR,-94.4272,Lincoln,72744,Washington,35.9569,
IL,-87.7393,Chicago,60651,Cook,41.9025,
CA,-117.9699,Huntington Beach,92615,Orange,33.6566,
NJ,-74.8453,Flemington,8822,Hunterdon,40.518,
AK,-132.8259,Hydaburg,99922,Prince of Wales-Hyder,55.2087,
WA,-122.4134,Bow,98232,Skagit,48.562,
NY,-74.6674,East Worcester,12064,Otsego,42.6321,
KS,-95.7469,Topeka,66614,Shawnee,39.0154,
WV,-79.944,Morgantown,26505,Monongalia,39.6505,
CT,-72.9282,New Haven,6531,New Haven,41.3082,
AZ,-111.6188,Gray Mountain,86016,Coconino,35.7504,
WV,-80.9076,Middlebourne,26149,Tyler,39.4942,
VA,-78.3112,New Canton,23123,Buckingham,37.6645,
NY,-73.9448,Voorheesville,12186,Albany,42.6431,
ME,-68.6746,Stonington,4681,Hancock,44.1752,
IL,-88.9307,West Frankfort,62896,Franklin,37.8979,
NM,-103.2846,San Jon,88434,Quay,35.1198,
AL,-85.4381,Fruithurst,36262,Cleburne,33.7717,
CA,-117.0474,San Diego,92139,San Diego,32.6806,
CA,-115.9578,Salton City,92275,Imperial,33.3092,
WA,-117.6546,Fairchild Air Force Base,99011,Spokane,47.6332,
MD,-75.9777,Queen Anne,21657,Queen Anne's,38.9456,
CA,-117.9067,Little Lake,93542,Inyo,35.9366,
PA,-76.2038,Summit Station,17979,Schuylkill,40.5545,
NV,-119.7957,Reno,89512,Washoe,39.5483,
DE,-75.5843,Harrington,19952,Kent,38.924,
FL,-82.7248,Saint Petersburg,33738,Pinellas,27.8918,
IA,-92.3314,Elberon,52225,Tama,42.0088,
KY,-83.3563,Chavies,41727,Perry,37.3479,
CA,-117.9284,Fountain Valley,92728,Orange,33.714,
IA,-92.9882,Albion,50005,Marshall,42.1143,
NM,-105.947,Chimayo,87522,Rio Arriba,36.0039,
NJ,-74.1283,Passaic,7055,Passaic,40.8601,
OH,-84.1637,Dayton,45419,Montgomery,39.7155,
VA,-77.8203,Warrenton,20188,Fauquier,38.7656,
CO,-104.7536,Colorado Springs,80913,El Paso,38.73,
MA,-73.2065,Monterey,1245,Berkshire,42.1867,
ME,-67.2515,Whiting,4691,Washington,44.7622,
CA,-118.2202,Carson,90895,Los Angeles,33.8392,
CA,-120.1922,Buellton,93427,Santa Barbara,34.6209,
WI,-89.2877,Evansville,53536,Rock,42.7732,
CA,-118.235,Glendale,91208,Los Angeles,34.1921,
CA,-122.2304,Redwood City,94061,San Mateo,37.4647,
OR,-121.4073,Bend,97703,Deschutes,44.0915,
WY,-111.0148,Fairview,83119,Lincoln,42.6746,
OH,-82.2624,Hayesville,44838,Ashland,40.7731,
OR,-122.7861,Talent,97540,Jackson,42.2363,
NY,-76.6216,King Ferry,13081,Cayuga,42.6635,
NY,-73.9772,New York,10159,New York,40.7808,
MO,-90.2435,Saint Louis,63163,St. Louis (city),38.6531,
MS,-90.1312,Florence,39073,Rankin,32.1535,
CA,-119.0593,Santa Paula,93061,Ventura,34.3542,
GA,-83.3199,Dillard,30537,Rabun,34.9777,
NJ,-74.4173,Sayreville,8871,Middlesex,40.43,
TX,-102.1069,Nazareth,79063,Castro,34.5444,
AR,-92.7482,Paron,72122,Saline,34.7853,
WY,-104.4651,Lusk,82225,Niobrara,42.766,
OK,-99.6725,Cheyenne,73628,Roger Mills,35.6081,
NY,-73.9828,Brooklyn,11215,Kings,40.6669,
MS,-89.8095,Mendenhall,39114,Simpson,31.9494,
WI,-89.4239,Madison,53785,Dane,43.0696,
FL,-80.3592,Fort Pierce,34947,St. Lucie,27.4493,
NM,-108.0183,Datil,87821,Catron,34.0427,
TN,-85.2091,Soddy Daisy,37384,Hamilton,35.2211,
OK,-98.604,Fairview,73737,Major,36.2871,
WA,-117.4291,Spokane,99209,Spokane,47.6597,
LA,-92.5269,Alexandria,71307,Rapides,31.2034,
NH,-72.1309,Nelson,3457,Cheshire,42.9906,
NJ,-74.0162,West Long Branch,7764,Monmouth,40.2878,
PA,-75.041,Philadelphia,19115,Philadelphia,40.0903,
MI,-84.6245,Mackinac Island,49757,Mackinac,45.8578,
SC,-81.5956,Monetta,29105,Saluda,33.8084,
IL,-89.1994,Congerville,61729,Woodford,40.6208,
OK,-97.5642,Oklahoma City,73116,Oklahoma,35.5463,
MA,-71.027,Groveland,1834,Essex,42.753,
IL,-88.856,Saint Peter,62880,Fayette,38.8697,
NY,-73.8253,Albany,12222,Albany,42.6853,
IL,-87.8187,Lancaster,62855,Wabash,38.4034,
IA,-94.4853,Armstrong,50514,Emmet,43.4024,
FL,-82.0805,Webster,33597,Sumter,28.549,
GA,-83.9684,Conyers,30013,Rockdale,33.6436,
TX,-95.4342,Houston,77268,Harris,29.834,
NY,-74.0111,New York,10271,New York,40.7089,
OH,-83.4326,Risingsun,43457,Wood,41.2706,
MA,-71.4217,Medway,2053,Norfolk,42.1514,
KY,-83.3262,Gulston,40830,Harlan,36.7656,
TX,-94.8787,Dayton,77535,Liberty,30.0102,
WI,-90.116,Brantwood,54513,Price,45.5514,
WI,-89.8404,Marathon,54448,Marathon,44.9291,
NC,-80.8042,Charlotte,28231,Mecklenburg,35.26,
CT,-72.9664,New Haven,6515,New Haven,41.3293,
NE,-99.2568,Odessa,68861,Buffalo,40.7017,
MN,-93.2724,Andover,55304,Anoka,45.2377,
AZ,-112.4265,Prescott,86301,Yavapai,34.5917,
SD,-98.5629,Mansfield,57460,Spink,45.243,
IL,-90.3798,Saint Augustine,61474,Knox,40.7289,
TX,-95.7036,Damon,77430,Brazoria,29.3014,
CA,-117.999,Monrovia,91017,Los Angeles,34.1481,
OR,-122.6762,Portland,97252,Multnomah,45.5235,
WY,-104.8202,Cheyenne,82010,Laramie,41.14,
CA,-122.0259,Walnut Creek,94598,Contra Costa,37.9194,
AR,-92.3455,Little Rock,72205,Pulaski,34.751,
KY,-82.7156,Wheelwright,41669,Floyd,37.3314,
TX,-98.0156,Falls City,78113,Karnes,28.9814,
VA,-75.4716,Horntown,23395,Accomack,37.9699,
GA,-84.3169,Meansville,30256,Pike,33.0134,
TX,-95.5163,Frankston,75763,Anderson,32.0535,
GA,-84.7446,Douglasville,30133,Douglas,33.6897,
NY,-72.7054,Speonk,11972,Suffolk,40.8195,
PA,-80.2972,New Brighton,15066,Beaver,40.7393,
IL,-89.9835,Belleville,62222,St. Clair,38.44,
VA,-78.7795,Penn Laird,22846,Rockingham,38.375,
NY,-79.7121,Ripley,14775,Chautauqua,42.2482,
PA,-76.1081,Shickshinny,18655,Luzerne,41.1513,
MN,-94.0762,Arlington,55307,Sibley,44.6153,
TX,-94.0008,Vidor,77662,Orange,30.1502,
IN,-84.93,Lynn,47355,Randolph,40.0519,
KY,-82.7447,Adams,41201,Lawrence,38.0741,
OH,-84.1386,Lima,45802,Allen,40.7818,
OK,-95.9605,Tulsa,74156,Tulsa,36.3024,
OR,-123.8041,Scottsburg,97473,Douglas,43.6765,
TX,-106.5364,El Paso,79912,El Paso,31.8383,
OH,-84.2578,Dayton,45416,Montgomery,39.8011,
GA,-82.9381,Dublin,31021,Laurens,32.4593,
AR,-92.2123,Enola,72047,Faulkner,35.2087,
OR,-122.038,Fort Klamath,97626,Klamath,42.6415,
LA,-92.0815,Opelousas,70571,St. Landry,30.5335,
MT,-111.2485,Gallatin Gateway,59730,Gallatin,45.339,
TX,-103.0067,Wickett,79788,Ward,31.5692,
IA,-91.3861,Lisbon,52253,Linn,41.9212,
WI,-88.1443,Forest Junction,54123,Calumet,44.2125,
MO,-90.2309,Saint Louis,63118,St. Louis (city),38.5943,
PA,-75.0082,Solebury,18963,Bucks,40.3807,
NH,-71.8409,Woodstock,3293,Grafton,43.9675,
FL,-80.4794,Vero Beach,32966,Indian River,27.6372,
ME,-68.4647,Patten,4765,Penobscot,46.0132,
TN,-86.263,Lebanon,37090,Wilson,36.1185,
TX,-94.0608,Joaquin,75954,Shelby,31.944,
PA,-78.7128,Brockport,15823,Elk,41.2822,
IA,-91.3374,Denmark,52624,Lee,40.7417,
AZ,-109.5468,Douglas,85655,Cochise,31.3447,
FL,-82.0069,Lakeland,33815,Polk,28.0496,
CA,-118.0014,Monrovia,91016,Los Angeles,34.144,
MD,-77.3921,Frederick,21705,Frederick,39.47,
ND,-99.8241,Chaseley,58423,Wells,47.449,
KY,-88.6223,Boaz,42027,Graves,36.93,
LA,-91.6418,Lottie,70756,Pointe Coupee,30.5563,
WV,-81.9051,Baisden,25608,Mingo,37.584,
SC,-80.3966,Pageland,29728,Chesterfield,34.7722,
PA,-76.0611,Barnesville,18214,Schuylkill,40.8138,
MI,-84.2931,Luzerne,48636,Oscoda,44.6001,
OR,-122.8246,Marcola,97454,Lane,44.2064,
MS,-89.757,Vaiden,39176,Carroll,33.3343,
OH,-81.8618,Berea,44017,Cuyahoga,41.3676,
NY,-75.656,West Eaton,13484,Madison,42.8545,
VA,-79.4773,Goshen,24439,Rockbridge,37.9878,
GA,-82.967,Rentz,31075,Laurens,32.3799,
PA,-76.021,Lehman,18627,Luzerne,41.3166,
CO,-106.4073,Del Norte,81132,Rio Grande,37.6447,
FL,-81.05,Kenansville,34739,Osceola,27.8767,
WA,-122.2023,Elbe,98330,Pierce,46.7777,
MS,-88.92,Beaumont,39423,Perry,31.1693,
VT,-72.8257,Belmont,5730,Rutland,43.4284,
TX,-98.5343,Wichita Falls,76309,Wichita,33.8931,
OK,-96.5956,Francis,74844,Pontotoc,34.8737,
NY,-73.945,Brooklyn,11251,Kings,40.6451,
TX,-97.9628,Seguin,78155,Guadalupe,29.5613,
AR,-91.006,Moro,72368,Lee,34.803,
TX,-106.3,El Paso,88579,El Paso,31.6948,
IL,-89.4833,Tremont,61568,Tazewell,40.5053,
CA,-117.3273,Lake Elsinore,92531,Riverside,33.6681,
NJ,-74.7622,Trenton,8608,Mercer,40.2204,
IN,-87.4313,Bruceville,47516,Knox,38.7563,
PA,-75.2621,Stockertown,18083,Northampton,40.754,
OH,-82.9748,Columbus,43206,Franklin,39.9426,
GA,-84.3549,Atlanta,30324,Fulton,33.8206,
KY,-84.5443,Somerset,42501,Pulaski,37.1029,
TN,-82.4163,Erwin,37650,Unicoi,36.1342,
AZ,-110.4554,Peridot,85542,Gila,33.3103,
MN,-95.6953,Currie,56123,Murray,44.0946,
PA,-78.7186,Wilmore,15962,Cambria,40.3887,
UT,-110.81,Elmo,84521,Emery,39.4033,
FL,-85.4096,Mexico Beach,32410,Bay,29.9395,
ID,-113.6481,Rupert,83350,Minidoka,42.6888,
ME,-67.6056,Beals,4611,Washington,44.513,
CO,-102.3193,Vernon,80755,Yuma,39.9331,
MS,-90.2595,Byram,39272,Hinds,32.1888,
AZ,-114.5001,Willow Beach,86445,Mohave,35.7759,
TX,-93.9698,Shelbyville,75973,Shelby,31.7131,
AR,-93.4446,New Blaine,72851,Logan,35.3189,
PA,-79.7623,Wickhaven,15492,Fayette,40.1194,
NC,-79.8901,Summerfield,27358,Guilford,36.2245,
OH,-82.5222,Shiloh,44878,Richland,40.934,
FL,-84.6599,Gretna,32332,Gadsden,30.6171,
ID,-111.2527,Irwin,83428,Bonneville,43.3861,
NJ,-75.1186,Camden,8102,Camden,39.9512,
MO,-92.655,Lebanon,65536,Laclede,37.685,
DC,-77.0047,Washington,20540,District of Columbia,38.8874,
VT,-72.5381,Williamstown,5679,Orange,44.1182,
TN,-84.6548,Ten Mile,37880,Meigs,35.6862,
TN,-88.5876,Finger,38334,McNairy,35.3544,
SC,-78.9192,Conway,29528,Horry,33.9358,
PA,-80.3907,New Castle,16102,Lawrence,40.9677,
TX,-96.999,Victoria,77904,Victoria,28.8675,
FL,-81.8941,Mascotte,34753,Lake,28.583,
FL,-81.9677,Cape Coral,33990,Lee,26.6265,
TX,-94.363,China,77613,Jefferson,30.0108,
AR,-93.5749,Mount Ida,71957,Montgomery,34.5612,
NH,-70.8475,Greenland,3840,Rockingham,43.0353,
AL,-85.1455,Columbia,36319,Houston,31.3352,
NC,-77.6731,Roanoke Rapids,27870,Halifax,36.4461,
TX,-97.9824,Austin,78738,Travis,30.3337,
TN,-88.6839,Spring Creek,38378,Madison,35.7668,
MN,-93.8635,Buffalo,55313,Wright,45.1814,
TX,-98.4616,San Antonio,78280,Bexar,29.4375,
KS,-96.0818,Neal,66863,Greenwood,37.8329,
NY,-77.5141,Pittsford,14534,Monroe,43.0695,
MN,-93.4875,Minneapolis,55447,Hennepin,45.0033,
KS,-95.6012,Vassar,66543,Osage,38.6419,
MT,-104.2845,Savage,59262,Richland,47.5194,
MI,-85.228,Mecosta,49332,Mecosta,43.6813,
